id,platform,place_id,place_name,target_origin,source_url,post_url,post_id,post_text,post_author,post_comments_count,post_relevance_score,comment_id,comment_text,comment_author,comment_author_url,comment_likes,comment_created_at,comment_depth,is_useful_comment,comment_quality_score,comment_language,comment_reject_reason,scraped_at
b64b4595a5f55392bf8fbdb13b5b9886c78a41da1e0f43fa32907c6884b607da,facebook,dalat_003,Quán Của Thời Thanh Xuân,post_seed,https://www.facebook.com/quancuathoithanhxuan,https://www.facebook.com/reel/952279694207511,1297879782456512,"Cảm ơn những vị khách đặc biệt đã ghé Quán Của Thời Thanh Xuân, mang theo kỷ niệm đẹp, thương mời bạn đến cảm nhận ngay hôm nay nhé!",,30,7.0,1623144228792547,Ở đây đầy đủ sự dễ thương. 🥰,,,8,2026-05-05T03:26:45.000Z,0,False,0.75,vi,no_review_signal,2026-05-19T01:34:27.074335
19811ba629da20f18047780e96c576dccb0221243645cc1c454f5d77746b0a60,facebook,dalat_003,Quán Của Thời Thanh Xuân,post_seed,https://www.facebook.com/quancuathoithanhxuan,https://www.facebook.com/reel/952279694207511,1297879782456512,"Cảm ơn những vị khách đặc biệt đã ghé Quán Của Thời Thanh Xuân, mang theo kỷ niệm đẹp, thương mời bạn đến cảm nhận ngay hôm nay nhé!",,30,7.0,994576003226190,Tui ko biết cho tui hỏi mn bị cđ vậy là những người nước ngoài có dùng chung 1 ngôn ngữ ko ạ và nói chuyện với nhau hiểu ko ạ 😊,,,4,2026-05-06T13:52:26.000Z,0,False,0.75,en,no_review_signal,2026-05-19T01:34:27.074335
54db7ecfc6d0b3803bb6d2856b07f86bd19bc85adbf5e9df4d00e1ed61389561,facebook,dalat_003,Quán Của Thời Thanh Xuân,post_seed,https://www.facebook.com/quancuathoithanhxuan,https://www.facebook.com/reel/952279694207511,1297879782456512,"Cảm ơn những vị khách đặc biệt đã ghé Quán Của Thời Thanh Xuân, mang theo kỷ niệm đẹp, thương mời bạn đến cảm nhận ngay hôm nay nhé!",,30,7.0,1469493054913569,Tuyệt quá ạ,,,0,2026-05-12T14:23:12.000Z,0,False,0.4,mixed,too_short,2026-05-19T01:34:27.074335
fcf78239b10b80fc6c7d633ad3ca4e7ae62c5260cf5332c43890a2bc34a8cd9f,facebook,dalat_003,Quán Của Thời Thanh Xuân,post_seed,https://www.facebook.com/quancuathoithanhxuan,https://www.facebook.com/reel/952279694207511,1297879782456512,"Cảm ơn những vị khách đặc biệt đã ghé Quán Của Thời Thanh Xuân, mang theo kỷ niệm đẹp, thương mời bạn đến cảm nhận ngay hôm nay nhé!",,30,7.0,3007720342771129,,,,0,2026-05-07T05:52:09.000Z,0,False,0.0,unknown,empty_text,2026-05-19T01:34:27.074335
46a542bf5434a79187b8dfc8e862335bee3b1729e77ba367184eed78ea968007,facebook,dalat_003,Quán Của Thời Thanh Xuân,post_seed,https://www.facebook.com/quancuathoithanhxuan,https://www.facebook.com/reel/952279694207511,1297879782456512,"Cảm ơn những vị khách đặc biệt đã ghé Quán Của Thời Thanh Xuân, mang theo kỷ niệm đẹp, thương mời bạn đến cảm nhận ngay hôm nay nhé!",,30,7.0,974154461683573,Công việc quá ý nghĩa,,,0,2026-05-04T09:09:38.000Z,0,False,0.65,mixed,no_review_signal,2026-05-19T01:34:27.074335
4f9fe5414898f6c45cdd4ac10e02e3fb78e60a2a001a7d19e0e20f27f0739053,facebook,dalat_003,Quán Của Thời Thanh Xuân,post_seed,https://www.facebook.com/quancuathoithanhxuan,https://www.facebook.com/reel/952279694207511,1297879782456512,"Cảm ơn những vị khách đặc biệt đã ghé Quán Của Thời Thanh Xuân, mang theo kỷ niệm đẹp, thương mời bạn đến cảm nhận ngay hôm nay nhé!",,30,7.0,1626500178565028,"Yêu công việc em làm, chàng trai trẻ nè",,,1,2026-05-04T01:44:51.000Z,0,True,0.6,en,,2026-05-19T01:34:27.074335
98d039921f2d658612c8a360b58b0fabc4b307f08dfb0bb7c316958ba247f879,facebook,dalat_003,Quán Của Thời Thanh Xuân,post_seed,https://www.facebook.com/quancuathoithanhxuan,https://www.facebook.com/reel/952279694207511,1297879782456512,"Cảm ơn những vị khách đặc biệt đã ghé Quán Của Thời Thanh Xuân, mang theo kỷ niệm đẹp, thương mời bạn đến cảm nhận ngay hôm nay nhé!",,30,7.0,2541872546230890,Thấy dễ thương vô cùng . T cũng thấy vui,,,1,2026-05-07T09:28:24.000Z,0,False,0.75,en,no_review_signal,2026-05-19T01:34:27.075334
2aff89bba17c30b447014c3bb90a9f42a062f903a177b62e712ee202d6a92b16,facebook,dalat_003,Quán Của Thời Thanh Xuân,post_seed,https://www.facebook.com/quancuathoithanhxuan,https://www.facebook.com/reel/952279694207511,1297879782456512,"Cảm ơn những vị khách đặc biệt đã ghé Quán Của Thời Thanh Xuân, mang theo kỷ niệm đẹp, thương mời bạn đến cảm nhận ngay hôm nay nhé!",,30,7.0,958968140322964,Chúc mừng ! Chúc  các bạn phát triển vững mạnh!,,,0,2026-05-05T03:13:13.000Z,0,False,0.75,en,no_review_signal,2026-05-19T01:34:27.075334
03771408cdf5f2e361ad3576ca35eff61c2c0c89135cf9d080582e3bab46c747,facebook,dalat_003,Quán Của Thời Thanh Xuân,post_seed,https://www.facebook.com/quancuathoithanhxuan,https://www.facebook.com/reel/952279694207511,1297879782456512,"Cảm ơn những vị khách đặc biệt đã ghé Quán Của Thời Thanh Xuân, mang theo kỷ niệm đẹp, thương mời bạn đến cảm nhận ngay hôm nay nhé!",,30,7.0,1669956607486913,Thanh Dung,,,0,2026-05-10T11:29:51.000Z,0,False,0.35,en,too_short,2026-05-19T01:34:27.075334
85f38259c2025ea80252f4e8b734e467450b71183f029edd9535dd9138186231,facebook,dalat_003,Quán Của Thời Thanh Xuân,post_seed,https://www.facebook.com/quancuathoithanhxuan,https://www.facebook.com/reel/952279694207511,1297879782456512,"Cảm ơn những vị khách đặc biệt đã ghé Quán Của Thời Thanh Xuân, mang theo kỷ niệm đẹp, thương mời bạn đến cảm nhận ngay hôm nay nhé!",,30,7.0,1954880832569530,🩷🩷🩷,,,0,2026-05-05T02:09:03.000Z,0,False,0.0,unknown,empty_text,2026-05-19T01:34:27.075334
