normalized_id,place_id,place_name,place_category,platform,source_record_id,content_text,rating,content_created_at,author_id_or_name,engagement_count,normalized_engagement,language,quality_score,is_useful,sentiment_score,content_latitude,content_longitude,media_latitude,media_longitude,photo_count,video_count,image_count,media_count,service_score,price_score,scenery_score,crowded_score,food_drink_score,cleanliness_score,location_score,risk_flags,risk_flag_count,has_risk_flag,scraped_at,author_key,record_date,scraped_date,place_lat,place_lng,layer1_duplicate_location,layer1_rating_spike,layer1_category_specialist,layer1_media_gps_verified,layer1_community_interaction,layer1_geo_verified,trust_score_layer1,trust_flags_layer1,trust_flag_count_layer1,translation_source_lang,translation_applied,translated_text_vi,translation_model,nlp_text_used,nlp_word_count,nlp_emoji_ratio,nlp_lexical_diversity,nlp_specificity_score,nlp_adjective_density,nlp_adjective_source,nlp_seeding_detected,nlp_repetitive_template,nlp_embedding_similarity,nlp_embedding_source,nlp_sentiment_rating_mismatch,nlp_temporal_mismatch,nlp_temporal_terms,nlp_ai_applied,nlp_ai_sentiment_score,nlp_ai_sentiment_label,nlp_ner_entity_count,trust_score_layer2,trust_flags_layer2,trust_flag_count_layer2,intermediate_trust_score,crosscheck_applied,crosscheck_sentiment_gap,crosscheck_rating_gap,crosscheck_topic_overlap_ratio,crosscheck_platform_gap,crosscheck_engagement_percentile,crosscheck_temporal_spike,trust_score_layer3,trust_flags_layer3,trust_flag_count_layer3,final_trust_score,consistency_score,review_flag,trust_level
341c545e379c95a7a8ad21834a77be1d5c417042262a493597fb1f9508baed87,dalat_002,Horizon Coffee Da Lat,Quán cà phê,tiktok,5d2ddbb46cf8daca770f98eacf19a239014d4896dea4192ac89856f21bbaf63e,59K/ng hen,0.0,2026-04-28T13:35:57+00:00,,1,0.7544,en,0.3,False,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,,0,False,2026-05-23T19:54:55.078018+00:00,,2026-04-28 13:35:57+00:00,2026-05-23 19:54:55.078018+00:00,11.9238342,108.4483607,True,False,False,False,False,False,-0.1,layer1_duplicate_location,1,en,True,59K/ng gà,facebook/nllb-200-distilled-600M,59K/ng gà,3,0.0,1.0,0.25,0.0,underthesea,False,False,0.5204,sentence_transformers,0.0,False,,True,0.0,NEU,0,-0.15,too_short_text,1,0.25,True,0.4907,0.0,0.3333,False,0.7544,True,-0.2,low_topic_overlap|temporal_spike,2,0.25,-0.2,normal,low
c11fd34f3c4b58d6d479f94f2269229009c07d9bec2dc989a7d0f9e25a6eec85,dalat_002,Horizon Coffee Da Lat,Quán cà phê,tiktok,6e5075a1a71424e98cc261bb7bc24024daa1e93598209bbd96d10e223432c4e6,Đúng rồi b,0.0,2026-04-28T16:22:37+00:00,,0,0.3333,en,0.3,False,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,2026-05-23T19:54:55.078018+00:00,,2026-04-28 16:22:37+00:00,2026-05-23 19:54:55.078018+00:00,11.9238342,108.4483607,True,False,False,False,False,False,-0.1,layer1_duplicate_location,1,vi,False,,,Đúng rồi b,3,0.0,1.0,0.0,0.3333,underthesea,False,False,0.6964,sentence_transformers,0.0,False,,False,,,0,-0.23,too_short_text|adjective_heavy,2,0.17,True,0.4907,0.0,0.0,False,0.3333,True,-0.2,low_topic_overlap|temporal_spike,2,0.17,-0.2,normal,low
e445c99e5ca9bf5c7b2555194f31c5d3b75f8148618614334239bdf584a0ad82,dalat_002,Horizon Coffee Da Lat,Quán cà phê,tiktok,8b25e9ad06828dd3c107791d0dda8f57b7e14f561dc44add7fe1725d164a9494,cách chợ Đà lạt bn km bạn,0.0,2026-05-01T01:27:37+00:00,,0,0.3333,en,0.5,False,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,,0,False,2026-05-23T19:54:55.078018+00:00,,2026-05-01 01:27:37+00:00,2026-05-23 19:54:55.078018+00:00,11.9238342,108.4483607,True,False,False,False,False,False,-0.1,layer1_duplicate_location,1,vi,False,,,cách chợ Đà lạt bn km bạn,7,0.0,1.0,0.5,0.0,underthesea,False,False,0.3683,sentence_transformers,0.0,False,,True,0.0,NEU,5,-0.05,too_short_text|high_lexical_diversity|ner_specific_entity,3,0.35,True,0.4907,0.0,0.3333,False,0.3333,True,-0.2,low_topic_overlap|temporal_spike,2,0.35,-0.2,normal,medium
69c37bb9a0ed022ac9de4d023098a2773c61cb7b0df2fb4162e35927c53ed375,dalat_002,Horizon Coffee Da Lat,Quán cà phê,tiktok,5ef823b26f518ec30644445ce41e2f92f5a5da83da71274a7ef1d1d498f87a78,đà lạt nói thật đồ ăn nấu ko ngon,0.0,2026-05-04T05:28:35+00:00,,3,0.9211,en,0.5,True,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3333,0.0,0.0,0.3333,0.0,0.0,,0,False,2026-05-23T19:54:55.078018+00:00,,2026-05-04 05:28:35+00:00,2026-05-23 19:54:55.078018+00:00,11.9238342,108.4483607,True,False,False,False,False,False,-0.1,layer1_duplicate_location,1,vi,False,,,đà lạt nói thật đồ ăn nấu ko ngon,9,0.0,1.0,0.25,0.25,underthesea,False,False,0.42,sentence_transformers,0.0,False,,True,0.9726,POS,4,0.1,high_lexical_diversity|ner_specific_entity,2,0.5,True,0.5093,0.0,0.6667,False,0.9211,True,-0.18,engagement_outlier|temporal_spike,2,0.5,-0.18,normal,medium
cadcfbf258c260161dafd328251279d6aaf9e04217c7b4272ec932a592d2e9fb,dalat_002,Horizon Coffee Da Lat,Quán cà phê,tiktok,3b62b2a5ae3573a6c6198881ff4dc2245ef676a4e6ab28a2cb9b4b4d8ddfca27,"Trước đây caffe ak,nay có bán cơm lun gòy",0.0,2026-05-07T15:00:27+00:00,,0,0.3333,en,0.7,False,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,,0,False,2026-05-23T19:54:55.078018+00:00,,2026-05-07 15:00:27+00:00,2026-05-23 19:54:55.078018+00:00,11.9238342,108.4483607,True,False,False,False,False,False,-0.1,layer1_duplicate_location,1,vi,False,,,"Trước đây caffe ak,nay có bán cơm lun gòy",10,0.0,1.0,0.25,0.0,underthesea,False,False,0.6489,sentence_transformers,0.0,False,,True,0.0,NEU,0,0.05,high_lexical_diversity,1,0.45,True,0.4907,0.0,0.3333,False,0.3333,True,-0.2,low_topic_overlap|temporal_spike,2,0.45,-0.2,normal,medium
19963759071e0571f050d450cd01d3e6a04cd2349c145ddb685f7c1861da1767,dalat_002,Horizon Coffee Da Lat,Quán cà phê,tiktok,e61c7ee5b7ad89af117f9a808b7abc718136f6ad0d74ed6122a6a7c699b1ea50,59k 1 người phần quay cho 5 người phải không.,0.0,2026-05-12T04:06:23+00:00,,0,0.3333,en,0.7,False,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,,0,False,2026-05-23T19:54:55.078018+00:00,,2026-05-12 04:06:23+00:00,2026-05-23 19:54:55.078018+00:00,11.9238342,108.4483607,True,False,False,False,False,False,-0.1,layer1_duplicate_location,1,vi,False,,,59k 1 người phần quay cho 5 người phải không.,10,0.0,0.9,0.5,0.0833,underthesea,False,False,0.5759,sentence_transformers,0.0,False,,True,0.0,NEU,0,0.15,specific_content|high_lexical_diversity,2,0.55,True,0.4907,0.0,0.6667,False,0.3333,True,-0.05,topic_consistent|temporal_spike,2,0.55,-0.05,normal,medium
071b2de1038011927189a82b113c6ff45418dad9eaf80831b80405373b030ba6,dalat_002,Horizon Coffee Da Lat,Quán cà phê,tiktok,c82eeaad7025e53abbf04bf51167e18edf500fe5b96be757e64667088055dde9,"thắc mắc sao đà lạt xứ sở rau mà rau lại mắc hơn sg, ăn cơm toàn phải kêu thêm mới có, 60k dĩa rất ít",0.0,2026-04-29T14:14:57+00:00,,13,0.9825,en,0.7,False,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,,0,False,2026-05-23T19:54:55.078018+00:00,,2026-04-29 14:14:57+00:00,2026-05-23 19:54:55.078018+00:00,11.9238342,108.4483607,True,False,False,False,False,False,-0.1,layer1_duplicate_location,1,vi,False,,,"thắc mắc sao đà lạt xứ sở rau mà rau lại mắc hơn sg, ăn cơm toàn phải kêu thêm mới có, 60k dĩa rất ít",26,0.0,0.9231,0.75,0.0769,underthesea,False,False,0.6545,sentence_transformers,0.0,False,,True,-0.9869,NEG,4,0.23,specific_content|high_lexical_diversity|credible_negative,3,0.63,True,1.4907,0.0,0.3333,False,0.9825,True,-0.28,low_topic_overlap|engagement_outlier|temporal_spike,3,0.63,-0.28,outlier,medium
1cfb14693c63b65f212cdabc8ef52690650c754e32002ad672bfb9cdf1b3c289,dalat_002,Horizon Coffee Da Lat,Quán cà phê,tiktok,ed5bc5fe4edb96b17da00d155225eb0ee62d67b4832ba1298730926237d111d2,"Đẹp ạ , cho mình ké , homestay nguyên căn 3 phòng đơn (6 -8 khách ) ngay trung tâm đà lạt , view đẹp , full kính lớn 1tr5 ạ m.n tham khảo nha zl 0359867397",0.0,2026-05-22T05:49:24+00:00,,0,0.3333,en,0.7,True,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3333,0.6667,0.0,0.3333,0.0,0.0,,0,False,2026-05-23T19:54:55.078018+00:00,,2026-05-22 05:49:24+00:00,2026-05-23 19:54:55.078018+00:00,11.9238342,108.4483607,True,False,False,False,False,False,-0.1,layer1_duplicate_location,1,vi,False,,,"Đẹp ạ , cho mình ké , homestay nguyên căn 3 phòng đơn (6 -8 khách ) ngay trung tâm đà lạt , view đẹp , full kính lớn 1tr5 ạ m.n tham khảo nha zl 0359867397",32,0.0,0.9375,0.75,0.0769,underthesea,False,False,0.5709,sentence_transformers,0.0,False,,False,,,0,0.23,long_text|specific_content|high_lexical_diversity,3,0.63,True,0.5093,0.0,1.0,False,0.3333,True,-0.05,topic_consistent|temporal_spike,2,0.63,-0.05,normal,medium
9e05e7502e957b3f00a38992e173ce41a85cac3d09135360a5826772755c8fae,dalat_002,Horizon Coffee Da Lat,Quán cà phê,tiktok,2bc2fd249460817508ad08679208f910a89f19342324fb56f4e6cf34c57f6ef2,"59k được 1 món mặn thôi, thêm dĩa trứng 16k nữa, cf muối 60k nói chung trải nghiệm tệ, thịt nhạt, cơm nhão nhẹt. Lên thiếu món phải đợi lâu, thiếu đũa thiếu thìa. Bàn bên cạnh có order thịt gà nhưng ăn tới cuối buổi vẫn chưa có full món 🤣🤣",0.0,2026-04-30T10:30:53+00:00,,15,1.0,en,0.7,True,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3333,0.3333,0.0,0.0,0.6667,0.0,0.0,,0,False,2026-05-23T19:54:55.078018+00:00,,2026-04-30 10:30:53+00:00,2026-05-23 19:54:55.078018+00:00,11.9238342,108.4483607,True,False,False,False,False,False,-0.1,layer1_duplicate_location,1,vi,False,,,"59k được 1 món mặn thôi, thêm dĩa trứng 16k nữa, cf muối 60k nói chung trải nghiệm tệ, thịt nhạt, cơm nhão nhẹt. Lên thiếu món phải đợi lâu, thiếu đũa thiếu thìa. Bàn bên cạnh có order thịt gà nhưng ăn tới cuối buổi vẫn chưa có full món 🤣🤣",51,0.0084,0.8824,1.0,0.0508,underthesea,False,False,0.6545,sentence_transformers,0.0,False,,False,,,0,0.31,long_text|specific_content|high_lexical_diversity|credible_negative,4,0.71,True,1.4907,0.0,0.6667,False,1.0,True,-0.13,topic_consistent|engagement_outlier|temporal_spike,3,0.71,-0.13,normal,high
e73333369ab23fa4279caf6b5ee5ddf89f5a7324e337d939a3b513b5593a8378,dalat_002,Horizon Coffee Da Lat,Quán cà phê,tiktok,174ce89d6eb2d92e97a9662c0f2f93a9e2ebcec78099e6ac369986f25bddec02,này xưa quán cafe pk,0.0,2026-04-27T10:15:20+00:00,,5,0.9474,en,0.5,False,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3333,0.0,0.0,0.3333,0.0,0.0,,0,False,2026-05-23T19:54:55.078018+00:00,,2026-04-27 10:15:20+00:00,2026-05-23 19:54:55.078018+00:00,11.9238342,108.4483607,False,False,False,False,False,False,0.0,,0,vi,False,,,này xưa quán cafe pk,5,0.0,1.0,0.25,0.0,underthesea,False,False,0.5646,sentence_transformers,0.0,False,,True,0.0,NEU,0,-0.1,too_short_text|high_lexical_diversity,2,0.4,True,0.4907,0.0,0.6667,False,0.9474,True,-0.18,engagement_outlier|temporal_spike,2,0.4,-0.18,normal,medium
