id,platform,place_id,place_name,target_origin,source_url,post_url,post_id,post_text,post_author,post_comments_count,post_relevance_score,comment_id,comment_text,comment_author,comment_author_url,comment_likes,comment_created_at,comment_depth,is_useful_comment,comment_quality_score,comment_language,comment_reject_reason,scraped_at
43cd09c40fb3ff319e2a45983e5a059461607d302b75feb4089b1de52aa79032,facebook,dalat_001,Tiệm gà Túk Túk - Gà nướng sốt tiêu xanh chính gốc Đà Lạt,direct_source,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,,Túk Túk thông báo: Menu mới cực ngon Khách ăn xong là ...,,,4,1402244798354663,Trang Nguyen dạ tiệm cảm ơn gia đình đã tin và sử dụng dịch vụ tại tiệm ạ🫶🏻🫶🏻,,,1,2025-11-28T06:52:12.000Z,1,True,0.75,en,,2026-05-23T20:07:08.397529
064371b25193d75f148d639384f98040e20eed19ecd4852e653f02329a15a9c5,facebook,dalat_001,Tiệm gà Túk Túk - Gà nướng sốt tiêu xanh chính gốc Đà Lạt,direct_source,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,,Túk Túk thông báo: Menu mới cực ngon Khách ăn xong là ...,,,4,1527393335254263,"TUK TUK VỪA RA MẮT MENU MỚI NHA, Tiệm đã ib gửi cho bạn 
1️⃣ Gần trung tâm Đà Lạt (cách hồ Xuân Hương 2.5km)
2️⃣ KHÔNG LO MƯA NẮNG có hơn 150 bàn trong nhà ấm áp, ngoài trời 150 bàn
3️⃣ Bãi đậu xe siêu rộng 4000m2 (xe 50c, 16c, taxi  ... thoải mái)
4️⃣ Nhân viên nhiệt tình và nhanh nhẹn
5️⃣ Menu đầy đủ món mùa lạnh cho mọi người luôn.
Nghe acoustic ngắm hoàng hôn miển phí các ngày cuối tuần 
𝐓𝐢𝐞̣̂𝐦 𝐠𝐚̀ 𝐓𝐮́𝐤 𝐓𝐮́𝐤
⏰10h - 23h
📍39 Trần Đại Nghĩa, Phường 8, Đà Lạt.
☎081 430 2507",,,0,2025-11-24T07:34:37.000Z,1,False,0.75,en,junk_question_or_tag,2026-05-23T20:07:08.397529
65c98c5c6f3ff39e738f71def95aefc357a394e7a3b64fbcb7c98e011452f76f,facebook,dalat_001,Tiệm gà Túk Túk - Gà nướng sốt tiêu xanh chính gốc Đà Lạt,direct_source,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,,Túk Túk thông báo: Menu mới cực ngon Khách ăn xong là ...,,,4,1454972782268909,"TUK TUK VỪA RA MẮT MENU MỚI NHA, Tiệm đã ib gửi cho bạn 
1️⃣ Gần trung tâm Đà Lạt (cách hồ Xuân Hương 2.5km)
2️⃣ KHÔNG LO MƯA NẮNG có hơn 150 bàn trong nhà ấm áp, ngoài trời 150 bàn
3️⃣ Bãi đậu xe siêu rộng 4000m2 (xe 50c, 16c, taxi  ... thoải mái)
4️⃣ Nhân viên nhiệt tình và nhanh nhẹn
5️⃣ Menu đầy đủ món mùa lạnh cho mọi người luôn.
Nghe acoustic ngắm hoàng hôn miển phí các ngày cuối tuần 
𝐓𝐢𝐞̣̂𝐦 𝐠𝐚̀ 𝐓𝐮́𝐤 𝐓𝐮́𝐤
⏰10h - 23h
📍39 Trần Đại Nghĩa, Phường 8, Đà Lạt.
☎081 430 2507",,,0,2025-11-24T14:37:39.000Z,1,False,0.75,en,junk_question_or_tag,2026-05-23T20:07:08.397529
8512581b978c9e6d7f08ba2b99c5683d28123051501ce6e46ff32ffa559581af,facebook,dalat_001,Tiệm gà Túk Túk - Gà nướng sốt tiêu xanh chính gốc Đà Lạt,direct_source,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,,Túk Túk thông báo: Menu mới cực ngon Khách ăn xong là ...,,,4,1478865053215702,"TUK TUK VỪA RA MẮT MENU MỚI NHA, Tiệm đã ib gửi cho bạn 
1️⃣ Gần trung tâm Đà Lạt (cách hồ Xuân Hương 2.5km)
2️⃣ KHÔNG LO MƯA NẮNG có hơn 150 bàn trong nhà ấm áp, ngoài trời 150 bàn
3️⃣ Bãi đậu xe siêu rộng 4000m2 (xe 50c, 16c, taxi  ... thoải mái)
4️⃣ Nhân viên nhiệt tình và nhanh nhẹn
5️⃣ Menu đầy đủ món mùa lạnh cho mọi người luôn.
Nghe acoustic ngắm hoàng hôn miển phí các ngày cuối tuần 
𝐓𝐢𝐞̣̂𝐦 𝐠𝐚̀ 𝐓𝐮́𝐤 𝐓𝐮́𝐤
⏰10h - 23h
📍39 Trần Đại Nghĩa, Phường 8, Đà Lạt.
☎081 430 2507",,,0,2025-11-27T15:26:31.000Z,1,False,0.75,en,junk_question_or_tag,2026-05-23T20:07:08.397529
078032e1b8229a888ea929c28fef499957abfff41d083396f4656dec803d29b3,facebook,dalat_001,Tiệm gà Túk Túk - Gà nướng sốt tiêu xanh chính gốc Đà Lạt,direct_source,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,,Túk Túk thông báo: Menu mới cực ngon Khách ăn xong là ...,,,4,1325464182659030,"TUK TUK VỪA RA MẮT MENU MỚI NHA, Tiệm đã ib gửi cho bạn 
1️⃣ Gần trung tâm Đà Lạt (cách hồ Xuân Hương 2.5km)
2️⃣ KHÔNG LO MƯA NẮNG có hơn 150 bàn trong nhà ấm áp, ngoài trời 150 bàn
3️⃣ Bãi đậu xe siêu rộng 4000m2 (xe 50c, 16c, taxi  ... thoải mái)
4️⃣ Nhân viên nhiệt tình và nhanh nhẹn
5️⃣ Menu đầy đủ món mùa lạnh cho mọi người luôn.
Nghe acoustic ngắm hoàng hôn miển phí các ngày cuối tuần 
𝐓𝐢𝐞̣̂𝐦 𝐠𝐚̀ 𝐓𝐮́𝐤 𝐓𝐮́𝐤
⏰10h - 23h
📍39 Trần Đại Nghĩa, Phường 8, Đà Lạt.
☎081 430 2507",,,0,2025-12-03T15:29:54.000Z,1,False,0.75,en,junk_question_or_tag,2026-05-23T20:07:08.397529
36bfaa07487b4a169774dccaa1ab80152c9d86d0ddeb8fc420cb64230ae13a8e,facebook,dalat_001,Tiệm gà Túk Túk - Gà nướng sốt tiêu xanh chính gốc Đà Lạt,direct_source,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,https://www.facebook.com/tiemgatuktukdalat/posts/t%C3%BAk-t%C3%BAk-th%C3%B4ng-b%C3%A1o-menu-m%E1%BB%9Bi-c%E1%BB%B1c-ngon-kh%C3%A1ch-%C4%83n-xong-l%C3%A0-ph%E1%BA%A3i-g%E1%BA%ADt-%C4%91%E1%BA%A7u-ngon-qu%C3%A1-%C4%91%C3%A1ng-/1167920882189558,,Túk Túk thông báo: Menu mới cực ngon Khách ăn xong là ...,,,4,1500308451084109,"TUK TUK VỪA RA MẮT MENU MỚI NHA, Tiệm đã ib gửi cho bạn 
1️⃣ Gần trung tâm Đà Lạt (cách hồ Xuân Hương 2.5km)
2️⃣ KHÔNG LO MƯA NẮNG có hơn 150 bàn trong nhà ấm áp, ngoài trời 150 bàn
3️⃣ Bãi đậu xe siêu rộng 4000m2 (xe 50c, 16c, taxi  ... thoải mái)
4️⃣ Nhân viên nhiệt tình và nhanh nhẹn
5️⃣ Menu đầy đủ món mùa lạnh cho mọi người luôn.
Nghe acoustic ngắm hoàng hôn miển phí các ngày cuối tuần 
𝐓𝐢𝐞̣̂𝐦 𝐠𝐚̀ 𝐓𝐮́𝐤 𝐓𝐮́𝐤
⏰10h - 23h
📍39 Trần Đại Nghĩa, Phường 8, Đà Lạt.
☎081 430 2507",,,0,2025-12-01T23:52:31.000Z,1,False,0.75,en,junk_question_or_tag,2026-05-23T20:07:08.397529
842155f31c17826a08ef1f419d820775b360ca628ab1627970db35a73f3f60d6,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,2575769782784241,"https://maps.app.goo.gl/61KvNhPyS76gouJ29?g_st=ipc
Dạ em gửi địa chỉ bên em ạ",,,4,2025-08-21T15:46:45.000Z,0,False,0.0,en,greeting_or_page_reply,2026-05-23T20:10:05.987990
34ec8651b4307003b2f798fbbb0ffb86667b8a8daa3679c35317ac5781a7a85e,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,24170749075867331,"Combo ăn sáng bên em là 1 tô phở, hoặc bún cá tầm + 1 ly nước trong menu tự chọn ạ,",,,10,2025-08-21T15:47:22.000Z,0,False,0.0,en,greeting_or_page_reply,2026-05-23T20:10:05.987990
4fe9440a5a64b86b73f61b84811bca246149a9b7c38f8fdbdf7b8cfe270fb033,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,1455965292398534,,,,5,2025-08-21T15:48:30.000Z,0,False,0.0,unknown,empty_text,2026-05-23T20:10:05.987990
58f00d76d1c85e3d4b642e0c645c6288697a0b58cc56515e8b58e6bf4a1f71ce,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,1737535416928485,,,,3,2025-08-21T15:48:34.000Z,0,False,0.0,unknown,empty_text,2026-05-23T20:10:05.987990
c1f4cad8bedb5385e0951b863eafc577cc6e5580e105975272d31b2189253908,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,3845260972401135,80-120k thì quá bth so với tp đà lạt…chưa là gì đối với lenmax 81 với quanh q1,,,4,2025-08-20T14:57:54.000Z,0,False,0.75,en,no_review_signal,2026-05-23T20:10:05.987990
fbede8d5ec9c17e4360f523bd30ca43b8cf1a57b534eb23a519a04feae8d936a,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,1634032174524020,Mn ơi cho mình hỏi địa chỉ quán này là ở đâu mình nghe ở bến xe liên tỉnh mà ko biếc,,,2,2026-04-28T07:07:35.000Z,0,False,0.75,en,junk_question_or_tag,2026-05-23T20:10:05.987990
a11954bb5ef48711829c05ee6af544849352cb2be9a26e55d4da3bfe17165dc0,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,816279167813277,Quá rẻ,,,1,2026-04-30T00:57:36.000Z,0,False,0.4,mixed,too_short,2026-05-23T20:10:05.987990
52ac9891192fb4f7e858239ac6fc9347f714a122aadf25894c302d587b795cc4,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,26668786656111509,Từ trung tâm Đà Lạt đến quán là bn cây vậy?,,,0,2026-05-06T00:41:16.000Z,0,False,0.8,mixed,no_review_signal,2026-05-23T20:10:05.987990
cec01c82cca2c083953d52c2179d0016d45d6c606a49fccd7457c7efa5822b56,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,1088880423387673,thấy cái bang hiệu là phản quất rồi bỏ dan ta ko co tiếng Việt  ko co ngôn ngu rieng xao bạn muốn lấy ngôn ngữ nào cũng được nhưng chỉ la di kèm phía sau hoặc dưới chứ dòng đầu tien  phải tiếng Việt nha,,,0,2025-08-31T23:17:01.000Z,0,True,0.75,en,,2026-05-23T20:10:05.987990
5968db72be84e0e66a6d72d014acfac5817cc643ddbd245fba56c6d8673772ff,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,1709991992988781,Phải hog chớ 2022 mình lên uống ly cf sửa bt quán wiew cx bt nốt mà 70k 1ly,,,0,2025-08-19T03:36:25.000Z,0,False,0.75,en,no_review_signal,2026-05-23T20:10:05.987990
3eeb2702cfe7440189e7eeeb98d198c3fcf41c1b56f6fedb8fcb4c493a0dcf4c,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,3845260972401135,Sang Chọi t cũng dân đà lạt nên t biết mày ơi,,,0,2025-09-01T09:41:08.000Z,1,False,0.8,mixed,no_review_signal,2026-05-23T20:10:05.987990
7e0a6a82b77c33d94269751c583508c742cb39220c61d48d7108b971ee78484f,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,26668786656111509,"Hương Thuý dạ từ Quảng Trường chạy ra đầu đèo chỗ bến xe Phương Trang, cỡ 3km
Bạn tìm trên gg map Horizon Coffe giúp mình nhé. 

https://maps.app.goo.gl/61KvNhPyS76gouJ29?g_st=ipc
Dạ em gửi địa chỉ bên em ạ",,,0,2026-05-06T13:36:25.000Z,1,False,0.0,en,greeting_or_page_reply,2026-05-23T20:10:05.987990
220b73ed605763035855643d287073f9ca1cf081db5f650186d73ec762f76b7b,facebook,dalat_002,Horizon Coffee Da Lat,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,,7,1634032174524020,"Lưu Hiền dạ đi theo gg map giúp mình nhé. 
https://maps.app.goo.gl/z7qoBjRhaCA1dQfv8?g_st=ic",,,0,2026-04-28T09:45:49.000Z,1,False,0.75,en,no_review_signal,2026-05-23T20:10:05.987990
